,time,alb_QAS_L,lat_QAS_L,lon_QAS_L,cloud_QAS_L,alb_CEN1,lat_CEN1,lon_CEN1,cloud_CEN1,alb_CEN2,lat_CEN2,lon_CEN2,cloud_CEN2,alb_CP1,lat_CP1,lon_CP1,cloud_CP1,alb_DY2,lat_DY2,lon_DY2,cloud_DY2,alb_EGP,lat_EGP,lon_EGP,cloud_EGP,alb_FRE,lat_FRE,lon_FRE,cloud_FRE,alb_HUM,lat_HUM,lon_HUM,cloud_HUM,alb_JAR,lat_JAR,lon_JAR,cloud_JAR,alb_JAR_O,lat_JAR_O,lon_JAR_O,cloud_JAR_O,alb_KAN_L,lat_KAN_L,lon_KAN_L,cloud_KAN_L,alb_KAN_Lv3,lat_KAN_Lv3,lon_KAN_Lv3,cloud_KAN_Lv3,alb_KAN_M,lat_KAN_M,lon_KAN_M,cloud_KAN_M,alb_KAN_U,lat_KAN_U,lon_KAN_U,cloud_KAN_U,alb_KPC_L,lat_KPC_L,lon_KPC_L,cloud_KPC_L,alb_KPC_U,lat_KPC_U,lon_KPC_U,cloud_KPC_U,alb_NAE,lat_NAE,lon_NAE,cloud_NAE,alb_NAU,lat_NAU,lon_NAU,cloud_NAU,alb_NEM,lat_NEM,lon_NEM,cloud_NEM,alb_NSE,lat_NSE,lon_NSE,cloud_NSE,alb_NUK_K,lat_NUK_K,lon_NUK_K,cloud_NUK_K,alb_NUK_L,lat_NUK_L,lon_NUK_L,cloud_NUK_L,alb_NUK_N,lat_NUK_N,lon_NUK_N,cloud_NUK_N,alb_NUK_Uv3,lat_NUK_Uv3,lon_NUK_Uv3,cloud_NUK_Uv3,alb_QAS_A,lat_QAS_A,lon_QAS_A,cloud_QAS_A,alb_QAS_L_y,lat_QAS_L_y,lon_QAS_L_y,cloud_QAS_L_y,alb_QAS_Lv3,lat_QAS_Lv3,lon_QAS_Lv3,cloud_QAS_Lv3,alb_QAS_M,lat_QAS_M,lon_QAS_M,cloud_QAS_M,alb_QAS_Mv3,lat_QAS_Mv3,lon_QAS_Mv3,cloud_QAS_Mv3,alb_QAS_U,lat_QAS_U,lon_QAS_U,cloud_QAS_U,alb_SCO_L,lat_SCO_L,lon_SCO_L,cloud_SCO_L,alb_SCO_U,lat_SCO_U,lon_SCO_U,cloud_SCO_U,alb_SDL,lat_SDL,lon_SDL,cloud_SDL,alb_SDM,lat_SDM,lon_SDM,cloud_SDM,alb_SWC,lat_SWC,lon_SWC,cloud_SWC,alb_SWC_O,lat_SWC_O,lon_SWC_O,cloud_SWC_O,alb_TAS_A,lat_TAS_A,lon_TAS_A,cloud_TAS_A,alb_TAS_L,lat_TAS_L,lon_TAS_L,cloud_TAS_L,alb_TAS_U,lat_TAS_U,lon_TAS_U,cloud_TAS_U,alb_THU_L,lat_THU_L,lon_THU_L,cloud_THU_L,alb_THU_U,lat_THU_U,lon_THU_U,cloud_THU_U,alb_THU_U2,lat_THU_U2,lon_THU_U2,cloud_THU_U2,alb_TUN,lat_TUN,lon_TUN,cloud_TUN,alb_UPE_L,lat_UPE_L,lon_UPE_L,cloud_UPE_L,alb_UPE_U,lat_UPE_U,lon_UPE_U,cloud_UPE_U,alb_WEG_L,lat_WEG_L,lon_WEG_L,cloud_WEG_L,alb_ZAK_Lv3,lat_ZAK_Lv3,lon_ZAK_Lv3,cloud_ZAK_Lv3,alb_ZAK_Uv3,lat_ZAK_Uv3,lon_ZAK_Uv3,cloud_ZAK_Uv3
675,2021-07-03,0.215,61.030548,-46.849693,0.8145,0.8616,77.181797,-61.115883,0.7964,,,,,0.6299,,,0.6087,,,,,0.7909,75.62622,-35.971179,0.2377,,,,,,,,,0.7781,69.492447,-49.718513,0.8071,,,,,0.4782,67.094153,-49.962083,0.1862,,,,,,,,,0.838,67.000558,-47.031673,0.6572,0.3103,79.910822,-24.081238,0.0197,0.893,79.834932,-25.163005,0.369,,,,,,,,,,,,,0.7918,66.477775,-42.493656,0.6751,0.5884,64.162286,-51.358679,0.0006,0.3295,64.483539,-49.547218,0.6273,,,,,0.5142,64.5,-49.266667,0.7486,,,,,0.215,61.030548,-46.849693,0.8145,,,,,0.9668,61.09849,-46.833654,0.8354,,,,,0.6783,61.173304,-46.821566,0.7941,0.3731,72.222341,-26.818122,0.1311,0.3971,72.394047,-27.252486,0.009,,,,,0.7479,63.148987,-44.817391,0.626,0.851,69.553577,-49.371664,0.6393,,,,,0.8728,65.774454,-38.890786,0.1472,0.3202,65.639557,-38.898857,0.2673,,,,,0.7429,76.399844,-68.267144,0.2744,0.9179,76.419705,-68.147305,0.3355,0.8389,76.390278,-68.110151,0.5664,,,,,0.6361,72.893378,-54.295749,0.9863,,,,,,,,,,,,,,,,
676,2021-07-04,0.2206,61.030532,-46.849684,0.3648,0.7879,77.181797,-61.115883,0.4602,,,,,0.6408,,,0.9274,,,,,0.7887,75.626218,-35.971159,0.2107,,,,,,,,,0.811,69.492446,-49.718511,0.9901,,,,,0.5113,67.094152,-49.962088,0.8617,,,,,,,,,0.8902,67.000591,-47.031655,0.8189,0.3448,79.910821,-24.081235,0.0456,0.9833,79.834929,-25.162988,0.3715,,,,,,,,,,,,,0.8025,66.477775,-42.493649,0.6677,0.7497,64.162283,-51.358678,0.8161,0.3557,64.483542,-49.547228,0.9029,,,,,0.4856,64.5,-49.266667,0.8947,,,,,0.2206,61.030532,-46.849684,0.3648,,,,,0.9292,61.098486,-46.833646,0.4168,,,,,0.6048,61.173301,-46.821571,0.3827,0.3674,72.222341,-26.818122,0.289,0.3892,72.394047,-27.252486,0.169,,,,,0.7621,63.148991,-44.817382,0.5512,0.9035,69.553581,-49.371655,0.9678,,,,,0.8818,65.774454,-38.890786,0.3887,0.3484,65.639558,-38.898857,0.4024,,,,,0.7496,76.399844,-68.267144,0.5256,0.8933,76.419705,-68.147305,0.7022,0.7414,76.390275,-68.110124,0.699,,,,,0.6345,72.893374,-54.295742,0.9272,0.867,72.885962,-53.605314,0.3333,,,,,,,,,,,,
677,2021-07-05,0.2124,61.03054,-46.849681,0.9809,0.7734,77.181797,-61.115883,0.158,,,,,0.6625,,,0.8578,,,,,0.8038,75.626218,-35.971128,0.5346,,,,,,,,,0.8775,69.492446,-49.718518,0.9664,,,,,0.5218,67.094154,-49.962106,0.9533,,,,,,,,,0.8796,67.000571,-47.031664,0.9372,0.3439,79.910821,-24.081228,0.0,0.8764,79.834933,-25.162989,0.3312,,,,,,,,,,,,,0.7947,66.477776,-42.493651,0.4938,0.733,64.162287,-51.358669,0.9983,0.326,64.483541,-49.547238,0.9553,,,,,0.6542,64.5,-49.266667,0.9757,,,,,0.2124,61.03054,-46.849681,0.9809,,,,,0.9564,61.09849,-46.833658,0.9916,,,,,0.7422,61.1733,-46.821564,0.9874,0.3485,72.222341,-26.818122,0.7441,0.3901,72.394047,-27.252486,0.7983,,,,,0.8321,63.148987,-44.817395,0.7331,0.9305,69.553575,-49.371679,0.9031,,,,,0.8657,65.774454,-38.890786,0.3447,0.3268,65.639557,-38.89885,0.4809,,,,,0.7023,76.399842,-68.267144,0.1034,0.8012,76.419705,-68.147305,0.0657,0.7264,76.390279,-68.110148,0.0783,,,,,0.6665,72.893378,-54.295738,0.8441,0.7866,72.885959,-53.605337,0.0,,,,,,,,,,,,
678,2021-07-06,0.2183,61.030538,-46.849696,0.9997,0.8004,77.181797,-61.115883,0.4091,,,,,0.6877,,,0.6145,,,,,0.8173,75.626219,-35.971149,0.5365,,,,,,,,,0.8248,69.492443,-49.718526,0.7085,,,,,0.6601,67.094154,-49.962116,0.8559,,,,,,,,,0.8584,67.000575,-47.031683,0.8014,0.3376,79.910821,-24.081231,0.2956,,,,,,,,,,,,,,,,,0.8545,66.477776,-42.493646,0.5237,0.7228,64.162282,-51.358674,0.9938,0.3528,64.483542,-49.54724,0.9897,,,,,0.6921,64.5,-49.266667,0.9256,,,,,0.2183,61.030538,-46.849696,0.9997,,,,,,,,,,,,,0.7734,61.173289,-46.82157,0.9934,0.446,72.222341,-26.818122,0.9313,0.6757,72.394047,-27.252486,0.9222,,,,,0.823,63.148988,-44.817391,0.8621,0.8594,69.55357,-49.371687,0.6177,,,,,0.9194,65.774454,-38.890786,0.3603,0.4556,65.639558,-38.898847,0.5238,,,,,0.7147,76.399845,-68.267157,0.2453,0.8063,76.419705,-68.147305,0.1612,0.7671,76.390279,-68.110154,0.2016,,,,,0.6661,72.893379,-54.295745,0.7739,0.8312,72.885954,-53.605334,0.7926,,,,,,,,,,,,
679,2021-07-07,0.2109,61.030543,-46.849685,0.6236,0.7848,77.181797,-61.115883,0.2189,,,,,0.6434,,,0.8448,,,,,0.8164,75.626218,-35.971148,0.5036,,,,,,,,,,,,,,,,,0.7568,67.094154,-49.962113,0.8417,,,,,,,,,0.8969,67.000562,-47.031668,0.9389,0.3325,79.910819,-24.081234,0.7861,,,,,,,,,,,,,,,,,0.7736,66.477779,-42.493654,0.4604,0.6936,64.162288,-51.358672,0.4593,0.6532,64.483544,-49.547254,0.6412,,,,,0.9061,64.5,-49.266667,0.5388,,,,,0.2109,61.030543,-46.849685,0.6236,,,,,,,,,,,,,0.675,61.173288,-46.821569,0.5258,0.4468,72.222341,-26.818122,0.7417,0.6739,72.394047,-27.252486,0.8062,,,,,0.715,63.148985,-44.817389,0.2489,0.9303,69.553568,-49.371689,0.8589,,,,,0.8706,65.774454,-38.890786,0.5291,0.3186,65.63956,-38.898862,0.5192,,,,,0.6708,76.399846,-68.26715,0.29,0.8568,76.419705,-68.147305,0.242,0.7614,76.39028,-68.11013,0.3156,,,,,0.6753,72.893378,-54.295751,0.8069,,,,,,,,,,,,,,,,
680,2021-07-08,0.2179,61.030537,-46.849688,0.9415,0.8788,77.181797,-61.115883,0.706,,,,,0.6776,,,0.5188,,,,,0.8615,75.626219,-35.971129,0.8195,,,,,,,,,,,,,,,,,0.6402,67.094153,-49.962124,0.0747,,,,,,,,,0.7728,67.000565,-47.031635,0.2856,0.3215,79.910819,-24.081227,0.9217,,,,,,,,,,,,,,,,,0.7502,66.477773,-42.49365,0.2146,0.6245,64.162282,-51.358675,0.0,0.4542,64.483543,-49.547266,0.1307,,,,,0.7582,64.5,-49.266667,0.0022,,,,,0.2179,61.030537,-46.849688,0.9415,,,,,0.9303,61.09849,-46.83366,0.9756,,,,,0.7684,61.173289,-46.821579,0.9621,0.5362,72.222341,-26.818122,0.7003,0.8029,72.394047,-27.252486,0.7235,,,,,0.8623,63.148988,-44.817393,0.7593,0.8853,69.553563,-49.371705,0.547,,,,,0.8856,65.774454,-38.890786,0.113,0.3189,65.639555,-38.898858,0.1982,,,,,0.6797,76.399844,-68.267144,0.3671,0.8174,76.419705,-68.147305,0.4064,0.6959,76.390279,-68.110142,0.4357,,,,,0.6595,72.893375,-54.29574,0.7618,0.8286,72.885963,-53.60539,0.5,,,,,,,,,,,,
681,2021-07-09,0.2144,61.030537,-46.84968,0.6623,0.8156,77.181797,-61.115883,0.7163,,,,,0.6174,,,0.0315,,,,,0.8052,75.626221,-35.971125,0.4152,,,,,,,,,,,,,,,,,0.5797,67.094151,-49.962133,0.0678,,,,,,,,,0.7951,67.000553,-47.031688,0.0837,0.3282,79.910819,-24.08123,0.9062,,,,,,,,,,,,,,,,,0.8882,66.477773,-42.493649,0.903,0.5964,64.162278,-51.358678,0.0,0.3805,64.483541,-49.547274,0.1275,,,,,0.721,64.5,-49.266667,0.0,,,,,0.2144,61.030537,-46.84968,0.6623,,,,,0.7734,61.098506,-46.833628,0.6395,,,,,0.6786,61.173288,-46.821583,0.6171,0.4399,72.222341,-26.818122,0.0584,0.635,72.394047,-27.252486,0.0102,,,,,0.897,63.148988,-44.817394,0.9218,0.8397,69.553563,-49.371713,0.0,,,,,0.966,65.774454,-38.890786,0.8642,0.4108,65.639554,-38.898863,0.9087,,,,,0.6575,76.399843,-68.267151,0.2341,0.8342,76.419705,-68.147305,0.2438,0.7759,76.390283,-68.110148,0.313,,,,,0.6171,72.893376,-54.295739,0.2073,0.8129,72.885958,-53.605376,0.2713,,,,,,,,,,,,
682,2021-07-10,0.2168,61.030527,-46.849698,0.6123,0.7798,77.181797,-61.115883,0.2662,,,,,0.6267,,,0.0606,,,,,0.7889,75.626223,-35.971126,0.2441,,,,,,,,,,,,,,,,,0.5391,67.09415,-49.962145,0.1289,,,,,,,,,0.8085,67.000542,-47.031743,0.1871,0.2711,79.91082,-24.081224,0.1675,0.8883,79.834933,-25.163016,0.5506,,,,,,,,,,,,,0.8743,66.477775,-42.493647,0.9149,0.5723,64.162277,-51.358677,0.0105,0.3634,64.483545,-49.547278,0.1847,,,,,0.6771,64.5,-49.266667,0.0294,,,,,0.2168,61.030527,-46.849698,0.6123,,,,,0.7964,61.098485,-46.833654,0.6567,,,,,0.635,61.173285,-46.821585,0.7188,0.356,72.222341,-26.818122,0.5414,0.5411,72.394047,-27.252486,0.3344,,,,,0.8568,63.148986,-44.81739,0.9319,0.8577,69.553562,-49.371719,0.0054,,,,,0.9289,65.774454,-38.890786,0.9599,0.354,65.639556,-38.898861,1.0,,,,,0.6371,76.399846,-68.267133,0.6219,0.8084,76.419705,-68.147305,0.6474,0.8615,76.390289,-68.110153,0.6149,,,,,0.6028,72.893378,-54.295734,0.1999,0.7606,72.885958,-53.6054,0.0289,,,,,,,,,,,,
683,2021-07-11,0.2036,61.030546,-46.849693,0.9747,0.7871,77.181797,-61.115883,0.315,,,,,0.6217,,,0.3055,,,,,0.7887,75.62622,-35.971123,0.3119,,,,,,,,,,,,,,,,,0.5063,67.094146,-49.96215,0.3044,,,,,,,,,0.8225,67.000566,-47.031685,0.6461,0.2798,79.910819,-24.081232,0.0,0.8944,79.834932,-25.163001,0.3444,,,,,,,,,,,,,0.8754,66.477774,-42.493647,0.9502,0.6289,64.162283,-51.358675,0.4632,0.3562,64.483541,-49.547284,0.7149,,,,,0.6604,64.5,-49.266667,0.5458,,,,,0.2036,61.030546,-46.849693,0.9747,,,,,0.8595,61.098485,-46.833659,0.9818,,,,,0.757,61.173285,-46.821589,0.979,0.3657,72.222341,-26.818122,0.3887,0.4519,72.394047,-27.252486,0.2608,,,,,0.9043,63.14899,-44.81739,0.9533,0.8179,69.553559,-49.371724,0.13,,,,,0.9301,65.774454,-38.890786,0.981,0.3308,65.639553,-38.89886,1.0,,,,,0.6067,76.399846,-68.267136,0.2508,0.8204,76.419705,-68.147305,0.2326,0.73,76.390287,-68.110154,0.2587,,,,,0.5861,72.893378,-54.295741,0.2728,0.7737,72.88595,-53.605404,0.288,,,,,,,,,,,,
684,2021-07-12,0.2144,61.030538,-46.849686,0.7347,0.7985,77.181797,-61.115883,0.3972,,,,,0.5902,,,0.1506,,,,,0.8002,75.626226,-35.971119,0.3532,,,,,,,,,,,,,,,,,0.4677,67.094146,-49.962165,0.2123,,,,,,,,,0.7651,67.00057,-47.031642,0.4617,0.2926,79.910819,-24.081221,0.1151,0.9657,79.834935,-25.163001,0.4813,,,,,,,,,,,,,0.8876,66.477773,-42.493649,0.9072,0.6047,64.162279,-51.358676,0.1425,0.3499,64.483544,-49.547289,0.7243,,,,,0.6341,64.5,-49.266667,0.5631,,,,,0.2144,61.030538,-46.849686,0.7347,,,,,0.7005,61.098485,-46.833665,0.7592,,,,,0.7117,61.173285,-46.821589,0.6756,0.3536,72.222341,-26.818122,0.4933,0.3696,72.394047,-27.252486,0.4788,,,,,0.8634,63.148986,-44.817384,0.8514,0.7622,69.55356,-49.371721,0.04,,,,,0.9162,65.774454,-38.890786,0.7764,0.3384,65.639554,-38.898864,0.9292,,,,,0.6379,76.399845,-68.267146,0.5189,0.8033,76.419705,-68.147305,0.4928,0.8653,76.390292,-68.110153,0.5,,,,,0.5824,72.893376,-54.295744,0.1353,0.7389,72.88595,-53.605423,0.3255,,,,,,,,,,,,
685,2021-07-13,0.224,61.030555,-46.849682,0.4869,0.8606,77.181797,-61.115883,0.8814,,,,,0.6588,,,0.5149,,,,,0.812,75.626223,-35.971115,0.5677,,,,,,,,,,,,,,,,,0.477,67.094143,-49.962182,0.5226,,,,,,,,,0.8033,67.000569,-47.031704,0.712,0.2818,79.910817,-24.081206,0.0264,0.8643,79.834935,-25.16299,0.3809,,,,,,,,,,,,,0.8037,66.477775,-42.493642,0.6279,0.6534,64.162286,-51.358673,0.4284,0.3413,64.483547,-49.547294,0.8076,,,,,0.5481,64.5,-49.266667,0.7317,,,,,0.224,61.030555,-46.849682,0.4869,,,,,0.696,61.098486,-46.833653,0.4982,,,,,0.5999,61.173279,-46.821588,0.4573,0.3341,72.222341,-26.818122,0.8726,0.3578,72.394047,-27.252486,0.8591,,,,,0.8018,63.148989,-44.817384,0.678,0.8111,69.55356,-49.371725,0.538,,,,,0.8802,65.774454,-38.890786,0.3928,0.2715,65.639553,-38.898862,0.4728,,,,,0.569,76.399847,-68.267143,0.7314,0.8158,76.419705,-68.147305,0.8032,0.8238,76.390286,-68.110161,0.7836,,,,,0.6319,72.893375,-54.295749,0.7168,,,,,,,,,,,,,,,,
686,2021-07-14,0.1846,61.03055,-46.849693,0.9355,0.8763,77.181797,-61.115883,0.8758,,,,,0.6426,,,0.9604,,,,,0.8307,75.626227,-35.971118,0.6016,,,,,,,,,,,,,,,,,0.5179,67.094143,-49.962206,0.9707,,,,,,,,,0.882,67.000576,-47.031704,0.9999,0.2877,79.910818,-24.081221,0.0201,0.8752,79.834935,-25.162978,0.4322,,,,,,,,,,,,,0.9101,66.477773,-42.493645,0.8018,0.7051,64.16228,-51.358671,0.9894,0.2527,64.483548,-49.547308,0.9506,,,,,0.5012,64.5,-49.266667,0.995,,,,,0.1846,61.03055,-46.849693,0.9355,,,,,0.5701,61.098476,-46.833658,0.9487,,,,,0.7159,61.173279,-46.821589,0.9361,0.3219,72.222341,-26.818122,0.8579,0.369,72.394047,-27.252486,0.6237,,,,,0.8907,63.148988,-44.817376,0.8744,0.8944,69.55356,-49.371744,0.9978,,,,,0.9096,65.774454,-38.890786,0.6027,0.3226,65.639552,-38.898863,0.7765,,,,,0.6097,76.399843,-68.26716,0.9136,0.8261,76.419705,-68.147305,0.9168,0.8645,76.39028,-68.110163,0.928,,,,,0.6354,72.893378,-54.29576,0.9875,0.5636,72.885948,-53.605443,1.0,,,,,,,,,,,,
687,2021-07-15,0.2058,61.030539,-46.849741,0.262,0.8676,77.181797,-61.115883,0.8339,,,,,0.6444,,,0.8628,,,,,0.8706,75.626227,-35.971109,0.8613,,,,,,,,,,,,,,,,,0.4713,67.094141,-49.96223,0.652,,,,,,,,,0.8007,67.000563,-47.031702,0.7439,0.2876,79.910819,-24.081215,0.04,0.8681,79.834936,-25.162983,0.469,,,,,,,,,,,,,0.7426,66.477775,-42.493644,0.1401,0.5554,64.16228,-51.358674,0.2878,0.2957,64.483549,-49.547317,0.724,,,,,0.418,64.5,-49.266667,0.5804,,,,,0.2058,61.030539,-46.849741,0.262,,,,,0.4942,61.098477,-46.833663,0.2369,,,,,0.5909,61.173279,-46.82159,0.1836,0.3848,72.222341,-26.818122,0.7305,0.3876,72.394047,-27.252486,0.6733,,,,,0.6506,63.148984,-44.817385,0.1845,0.8519,69.553558,-49.371748,0.8276,,,,,0.868,65.774454,-38.890786,0.0368,0.267,65.639553,-38.898858,0.1204,,,,,0.7332,76.399843,-68.267164,0.8541,0.8495,76.419705,-68.147305,0.8961,0.8835,76.390289,-68.110139,0.9219,,,,,0.5749,72.893378,-54.295754,0.807,0.7539,72.885944,-53.605569,0.0989,,,,,,,,,,,,
688,2021-07-16,0.2089,61.030552,-46.849702,0.8788,0.903,77.181797,-61.115883,0.9212,,,,,0.6528,,,0.2219,,,,,0.7831,75.626228,-35.971111,0.535,,,,,,,,,,,,,,,,,0.4771,67.094135,-49.962246,0.0721,,,,,,,,,0.7606,67.000569,-47.031711,0.158,0.27,79.910818,-24.081212,0.2404,0.8834,79.834933,-25.162986,0.5597,,,,,,,,,,,,,0.7421,66.47777,-42.493644,0.0502,0.5361,64.162283,-51.358675,0.146,0.311,64.48355,-49.54732,0.2503,,,,,0.5085,64.5,-49.266667,0.0843,,,,,0.2089,61.030552,-46.849702,0.8788,,,,,0.5362,61.098475,-46.833673,0.8684,,,,,0.7239,61.173273,-46.821588,0.8333,0.3377,72.222341,-26.818122,0.7747,0.3671,72.394047,-27.252486,0.6895,,,,,0.7151,63.148984,-44.81738,0.2288,0.7748,69.553554,-49.371751,0.0188,,,,,0.8509,65.774454,-38.890786,0.0,0.2644,65.639547,-38.898858,0.0918,,,,,0.8441,76.399846,-68.267158,0.9219,0.8439,76.419705,-68.147305,0.9332,0.8984,76.390286,-68.110171,0.9516,,,,,0.6636,72.893375,-54.295746,0.8767,0.5991,72.885956,-53.605515,0.5,,,,,,,,,,,,
689,2021-07-17,0.207,61.030536,-46.84969,0.9997,0.873,77.181797,-61.115883,0.8847,,,,,0.62,,,0.1566,,,,,0.8136,75.626234,-35.97112,0.2975,,,,,,,,,,,,,,,,,0.458,67.094136,-49.962254,0.3665,,,,,,,,,0.8218,67.000567,-47.031695,0.6745,0.2809,79.910819,-24.081202,0.1846,0.891,79.834933,-25.16299,0.5208,,,,,,,,,,,,,0.7472,66.477772,-42.49364,0.4971,0.6142,64.162286,-51.358673,0.7449,0.2876,64.483551,-49.547324,0.7783,,,,,0.4497,64.5,-49.266667,0.7665,,,,,0.207,61.030536,-46.84969,0.9997,,,,,0.5631,61.098473,-46.833657,0.9997,,,,,0.7541,61.173275,-46.821594,1.0,0.37,72.222341,-26.818122,0.3304,0.3521,72.394047,-27.252486,0.2,,,,,0.8211,63.148981,-44.817377,0.9466,0.7456,69.553548,-49.371764,0.0558,,,,,0.8886,65.774454,-38.890786,0.0617,0.312,65.639546,-38.89886,0.2276,,,,,0.907,76.399844,-68.267144,0.8968,0.8358,76.419705,-68.147305,0.9304,0.883,76.390282,-68.110139,0.9503,,,,,0.5705,72.893379,-54.29575,0.9468,,,,,,,,,,,,,,,,
690,2021-07-18,0.1836,61.030518,-46.849724,0.9995,0.855,77.181797,-61.115883,0.7207,,,,,0.6073,,,0.4425,,,,,0.7973,75.626233,-35.971101,0.2798,,,,,,,,,,,,,,,,,0.4444,67.094132,-49.962264,0.4429,,,,,,,,,0.7734,67.000571,-47.031697,0.8808,0.3025,79.910818,-24.0812,0.823,,,,,,,,,,,,,,,,,0.8084,66.47777,-42.493638,0.8506,0.6065,64.16228,-51.358666,0.9875,0.2642,64.48355,-49.547334,0.907,,,,,0.3778,64.5,-49.266667,0.9863,,,,,0.1836,61.030518,-46.849724,0.9995,,,,,0.541,61.098468,-46.833661,0.9999,,,,,0.7229,61.173274,-46.821593,1.0,0.3154,72.222341,-26.818122,0.3807,0.3652,72.394047,-27.252486,0.2721,,,,,0.8281,63.148979,-44.817371,0.9877,0.7215,69.553546,-49.371774,0.3186,,,,,0.8687,65.774454,-38.890786,0.3247,0.3244,65.639547,-38.898857,0.3875,,,,,0.8657,76.399846,-68.267148,0.8343,0.8134,76.419705,-68.147305,0.868,0.6079,76.390278,-68.110165,0.8545,,,,,0.5353,72.893374,-54.29575,0.5305,0.4718,72.885948,-53.605517,0.9291,,,,,,,,,,,,
691,2021-07-19,0.1822,61.030532,-46.849685,0.8872,0.8021,77.181797,-61.115883,0.4077,,,,,0.589,69.872425,-47.036582,0.8934,,,,,0.8095,75.626236,-35.971112,0.5937,,,,,,,,,,,,,,,,,0.4656,67.094132,-49.962281,0.8098,,,,,,,,,0.7972,67.000565,-47.031691,0.9574,0.2806,79.910817,-24.081208,0.4618,,,,,,,,,,,,,,,,,0.8644,66.477771,-42.493638,0.9813,0.5659,64.162283,-51.358667,0.9786,0.2589,64.483554,-49.54734,0.7984,,,,,0.3801,64.5,-49.266667,0.8656,,,,,0.1822,61.030532,-46.849685,0.8872,,,,,0.5765,61.098472,-46.833665,0.8899,,,,,0.7119,61.173272,-46.821598,0.8923,0.3833,72.222341,-26.818122,0.2116,0.3846,72.394047,-27.252486,0.1697,,,,,0.876,63.148982,-44.817363,0.8975,0.7741,69.553546,-49.371785,0.7118,,,,,0.859,65.774454,-38.890786,0.8782,0.3497,65.639547,-38.89886,0.8504,,,,,0.7431,76.399841,-68.267139,0.3893,0.8685,76.419705,-68.147305,0.2824,0.775,76.390281,-68.110185,0.3161,,,,,0.5934,72.893373,-54.295752,0.8079,,,,,,,,,,,,,,,,
692,2021-07-20,0.1937,61.030548,-46.849678,0.7984,0.8803,77.181797,-61.115883,0.6897,,,,,0.6877,,,0.9399,,,,,0.8452,75.626237,-35.971105,0.8378,,,,,,,,,,,,,,,,,0.4569,67.094131,-49.962289,0.5532,,,,,,,,,0.8231,67.000563,-47.031709,0.6286,0.2861,79.910815,-24.081204,0.4057,0.9228,79.834933,-25.162988,0.4917,,,,,,,,,,,,,0.7796,66.477773,-42.493633,0.5594,0.4409,64.162283,-51.358666,0.6241,0.2785,64.483552,-49.547342,0.5379,,,,,0.4662,64.5,-49.266667,0.3552,,,,,0.1937,61.030548,-46.849678,0.7984,,,,,0.6824,61.098474,-46.83366,0.8592,,,,,0.7456,61.173273,-46.821599,0.9093,0.3974,72.222341,-26.818122,0.4511,0.3989,72.394047,-27.252486,0.4802,,,,,0.8273,63.148984,-44.817382,0.5426,0.9013,69.553545,-49.371783,0.8066,,,,,0.8302,65.774454,-38.890786,0.7564,0.2994,65.639548,-38.898865,0.9649,,,,,0.7614,76.399845,-68.267144,0.7625,0.8233,76.419705,-68.147305,0.7848,0.8621,76.390269,-68.110155,0.7954,,,,,0.588,72.893379,-54.295745,0.9646,,,,,,,,,,,,,,,,
693,2021-07-21,0.1748,61.030525,-46.849685,0.9054,0.8872,77.181797,-61.115883,0.9018,,,,,0.6452,,,0.4264,,,,,0.8392,75.626236,-35.971083,0.7851,,,,,,,,,,,,,,,,,0.4906,67.094129,-49.962313,0.3182,,,,,,,,,0.8024,67.000563,-47.031707,0.3016,0.276,79.910814,-24.081191,0.1097,0.883,79.834933,-25.16296,0.4663,,,,,,,,,,,,,0.8471,66.477772,-42.493636,0.6117,0.3382,64.162277,-51.358669,0.1102,0.3214,64.483552,-49.547359,0.4403,,,,,0.556,64.5,-49.266667,0.251,,,,,0.1748,61.030525,-46.849685,0.9054,,,,,0.6112,61.09849,-46.833675,0.8927,,,,,0.7216,61.173268,-46.821602,0.8837,0.3331,72.222341,-26.818122,0.787,0.391,72.394047,-27.252486,0.7041,,,,,0.9044,63.148983,-44.817388,0.9118,0.7911,69.55354,-49.371796,0.1292,,,,,0.8784,65.774454,-38.890786,0.5157,0.3224,65.639549,-38.89886,0.8299,,,,,0.8192,76.399841,-68.267154,0.9315,0.8528,76.419705,-68.147305,0.9666,0.8889,76.390281,-68.110143,0.9622,,,,,0.5701,72.893378,-54.29575,0.5821,0.5382,72.885952,-53.605574,0.1373,,,,,,,,,,,,
